TOA_ns,Freq_MHz,PW_ns,Az_deg,El_deg,Ground_Truth,Predicted_Cluster
3.992e+07,5900,4000,20.4103,8.0117,Emitter_1,Emitter_1
3.993e+07,6100,4000,-24.7343,14.8244,Emitter_2,Emitter_2
4.002e+07,5900,4000,19.662,7.6749,Emitter_1,Emitter_1
4.0055e+07,6100,4000,-24.7645,14.9736,Emitter_2,Emitter_2
4.012e+07,5900,4000,20.1378,8.1138,Emitter_1,Emitter_1
4.018e+07,6100,4000,-25.3878,14.7129,Emitter_2,Emitter_2
4.022e+07,5900,4000,20.5149,8.33,Emitter_1,Emitter_1
4.0305e+07,6100,4000,-24.4212,14.9531,Emitter_2,Emitter_2
4.032e+07,5900,4000,19.9471,7.6267,Emitter_1,Emitter_1
4.042e+07,5900,4000,19.8724,8.0652,Emitter_1,Emitter_1
4.043e+07,6100,4000,-24.3439,14.8459,Emitter_2,Emitter_2
4.052e+07,5900,4000,19.9192,7.8266,Emitter_1,Emitter_1
4.0555e+07,6100,4000,-24.8835,15.7178,Emitter_2,Noise
4.062e+07,5900,4000,20.1012,7.8488,Emitter_1,Emitter_1
4.068e+07,6100,4000,-25.423,14.4307,Emitter_2,Emitter_2
4.072e+07,5900,4000,19.7488,8.0934,Emitter_1,Emitter_1
4.0805e+07,6100,4000,-24.4854,14.752,Emitter_2,Emitter_2
4.082e+07,5900,4000,19.8392,8.0732,Emitter_1,Emitter_1
4.092e+07,5900,4000,20.1093,7.6582,Emitter_1,Emitter_1
4.093e+07,6100,4000,-25.0083,14.8242,Emitter_2,Emitter_2
4.10151e+07,5891.65,4000,-9.8778,3.1079,Noise,Noise
4.102e+07,5900,4000,19.8075,8.4313,Emitter_1,Emitter_1
4.1055e+07,6100,4000,-24.8927,14.7148,Emitter_2,Emitter_2
4.112e+07,5900,4000,19.5352,7.365,Emitter_1,Emitter_1
4.118e+07,6100,4000,-25.072,15.1349,Emitter_2,Emitter_2
4.122e+07,5900,4000,19.2553,8.0087,Emitter_1,Emitter_1
4.1305e+07,6100,4000,-25.4033,14.79,Emitter_2,Emitter_2
4.132e+07,5900,4000,20.0124,7.9647,Emitter_1,Emitter_1
4.142e+07,5900,4000,20.4857,7.1981,Emitter_1,Noise
4.143e+07,6100,4000,-25.139,14.5714,Emitter_2,Emitter_2
4.152e+07,5900,4000,20.1584,8.4684,Emitter_1,Emitter_1
4.1555e+07,6100,4000,-25.169,15.0356,Emitter_2,Emitter_2
4.162e+07,5900,4000,19.5489,7.8861,Emitter_1,Emitter_1
4.168e+07,6100,4000,-25.1598,14.9186,Emitter_2,Emitter_2
4.172e+07,5900,4000,19.6988,7.7317,Emitter_1,Emitter_1
4.1805e+07,6100,4000,-25.008,14.8033,Emitter_2,Emitter_2
4.182e+07,5900,4000,19.8695,8.4282,Emitter_1,Emitter_1
4.192e+07,5900,4000,20.735,7.8992,Emitter_1,Emitter_1
4.193e+07,6100,4000,-24.7236,15.4308,Emitter_2,Emitter_2
4.202e+07,5900,4000,20.762,8.0107,Emitter_1,Emitter_1
4.2055e+07,6100,4000,-25.1858,15.1456,Emitter_2,Emitter_2
4.212e+07,5900,4000,20.7015,7.972,Emitter_1,Emitter_1
4.21366e+07,5920.05,3860.11,13.5024,0.7956,Noise,Noise
4.218e+07,6100,4000,-25.0958,15.1096,Emitter_2,Emitter_2
4.222e+07,5900,4000,20.0524,8.1096,Emitter_1,Emitter_1
4.2305e+07,6100,4000,-24.3737,15.1526,Emitter_2,Emitter_2
4.232e+07,5900,4000,21.2715,8.2554,Emitter_1,Emitter_1
4.23289e+07,6101.34,3987.57,26.8117,-4.7423,Noise,Noise
4.242e+07,5900,4000,19.7171,8.2907,Emitter_1,Emitter_1
4.243e+07,6100,4000,-25.7094,15.1362,Emitter_2,Emitter_2
4.252e+07,5900,4000,19.8553,7.8531,Emitter_1,Emitter_1
4.2555e+07,6100,4000,-24.5069,14.9335,Emitter_2,Emitter_2
4.262e+07,5900,4000,20.3634,8.0093,Emitter_1,Emitter_1
4.268e+07,6100,4000,-24.6017,14.793,Emitter_2,Emitter_2
4.272e+07,5900,4000,20.1114,8.0042,Emitter_1,Emitter_1
4.2805e+07,6100,4000,-25.5942,15.0424,Emitter_2,Emitter_2
4.282e+07,5900,4000,20.1346,8.1275,Emitter_1,Emitter_1
4.292e+07,5900,4000,19.2252,8.2,Emitter_1,Emitter_1
4.293e+07,6100,4000,-25.7026,14.9281,Emitter_2,Emitter_2
4.29726e+07,5984.98,4000,-61.3315,19.0364,Noise,Noise
4.302e+07,5900,4000,19.6072,7.5673,Emitter_1,Emitter_1
4.3055e+07,6100,4000,-24.4853,14.4271,Emitter_2,Emitter_2
4.31058e+07,5906.23,5088.36,-22.8639,14.5522,Noise,Emitter_2
4.312e+07,5900,4000,19.9766,8.0252,Emitter_1,Emitter_1
4.318e+07,6100,4000,-25.5118,14.6904,Emitter_2,Emitter_2
4.322e+07,5900,4000,19.7226,8.2493,Emitter_1,Emitter_1
4.3305e+07,6100,4000,-25.0253,14.8903,Emitter_2,Emitter_2
4.332e+07,5900,4000,19.4631,7.8779,Emitter_1,Emitter_1
4.342e+07,5900,4000,19.7661,7.986,Emitter_1,Emitter_1
4.343e+07,6100,4000,-24.4403,15.2863,Emitter_2,Emitter_2
4.352e+07,5900,4000,20.1115,7.6976,Emitter_1,Emitter_1
4.3555e+07,6100,4000,-24.8019,15.0437,Emitter_2,Emitter_2
4.362e+07,5900,4000,20.2897,8.0189,Emitter_1,Emitter_1
4.368e+07,6100,4000,-24.8427,14.7414,Emitter_2,Emitter_2
4.372e+07,5900,4000,19.2432,7.4124,Emitter_1,Emitter_1
4.3805e+07,6100,4000,-24.6571,14.6664,Emitter_2,Emitter_2
4.382e+07,5900,4000,19.9951,7.9337,Emitter_1,Emitter_1
4.38728e+07,5894.34,4040.68,-16.8183,0.1476,Noise,Noise
4.392e+07,5900,4000,19.9586,7.9916,Emitter_1,Emitter_1
4.393e+07,6100,4000,-24.6658,15.3558,Emitter_2,Emitter_2
4.402e+07,5900,4000,20.0902,8.2843,Emitter_1,Emitter_1
4.4055e+07,6100,4000,-24.9157,14.9471,Emitter_2,Emitter_2
4.412e+07,5900,4000,19.5556,7.6484,Emitter_1,Emitter_1
4.418e+07,6100,4000,-24.8399,14.1415,Emitter_2,Emitter_2
4.422e+07,5900,4000,19.5627,8.0867,Emitter_1,Emitter_1
4.4305e+07,6100,4000,-24.8791,14.966,Emitter_2,Emitter_2
4.432e+07,5900,4000,20.498,7.8706,Emitter_1,Emitter_1
4.442e+07,5900,4000,18.9993,7.4888,Emitter_1,Emitter_1
4.443e+07,6100,4000,-25.0203,15.212,Emitter_2,Emitter_2
4.452e+07,5900,4000,19.6668,7.8327,Emitter_1,Emitter_1
4.4555e+07,6100,4000,-25.0299,14.6579,Emitter_2,Emitter_2
4.462e+07,5900,4000,19.8366,8.0116,Emitter_1,Emitter_1
4.468e+07,6100,4000,-25.0566,15.0203,Emitter_2,Emitter_2
4.472e+07,5900,4000,19.8753,8.3148,Emitter_1,Emitter_1
4.47691e+07,5805.76,4000,-49.4157,31.9616,Noise,Emitter_2
4.4805e+07,6100,4000,-24.954,15.0486,Emitter_2,Emitter_2
4.482e+07,5900,4000,19.7296,7.7413,Emitter_1,Emitter_1
4.492e+07,5900,4000,20.1916,7.5393,Emitter_1,Emitter_1
4.493e+07,6100,4000,-24.5843,14.6742,Emitter_2,Emitter_2
4.502e+07,5900,4000,20.1559,8.0308,Emitter_1,Emitter_1
4.5055e+07,6100,4000,-24.9297,15.387,Emitter_2,Emitter_2
4.512e+07,5900,4000,19.941,8.4765,Emitter_1,Emitter_1
4.518e+07,6100,4000,-25.6938,15.0539,Emitter_2,Emitter_2
4.522e+07,5900,4000,19.7511,8.6181,Emitter_1,Emitter_1
4.5305e+07,6100,4000,-25.2342,14.8888,Emitter_2,Emitter_2
4.532e+07,5900,4000,19.9098,7.6169,Emitter_1,Emitter_1
4.542e+07,5900,4000,20.028,7.6771,Emitter_1,Emitter_1
4.543e+07,6100,4000,-25.3619,14.9491,Emitter_2,Emitter_2
4.552e+07,5900,4000,19.6993,8.1191,Emitter_1,Emitter_1
4.5555e+07,6100,4000,-24.2635,14.6207,Emitter_2,Emitter_2
4.562e+07,5900,4000,20.2222,7.8133,Emitter_1,Emitter_1
4.568e+07,6100,4000,-25.4678,14.6094,Emitter_2,Emitter_2
4.572e+07,5900,4000,20.395,8.3473,Emitter_1,Emitter_1
4.5805e+07,6100,4000,-24.309,14.8613,Emitter_2,Emitter_2
4.582e+07,5900,4000,20.5745,8.1588,Emitter_1,Emitter_1
4.592e+07,5900,4000,20.5454,7.4358,Emitter_1,Emitter_1
4.593e+07,6100,4000,-25.0103,14.8792,Emitter_2,Emitter_2
4.602e+07,5900,4000,19.8728,7.7399,Emitter_1,Emitter_1
4.6055e+07,6100,4000,-25.3778,14.9295,Emitter_2,Emitter_2
4.612e+07,5900,4000,20.0477,7.8286,Emitter_1,Emitter_1
4.618e+07,6100,4000,-24.0167,15.4176,Emitter_2,Emitter_2
4.622e+07,5900,4000,19.9335,8.5647,Emitter_1,Emitter_1
4.6305e+07,6100,4000,-25.3412,15.1943,Emitter_2,Emitter_2
4.632e+07,5900,4000,19.9321,8.1241,Emitter_1,Emitter_1
4.642e+07,5900,4000,19.9071,8.0227,Emitter_1,Emitter_1
4.643e+07,6100,4000,-25.3326,14.4671,Emitter_2,Emitter_2
4.652e+07,5900,4000,20.0024,8.1345,Emitter_1,Emitter_1
4.6555e+07,6100,4000,-24.5922,15.348,Emitter_2,Emitter_2
4.662e+07,5900,4000,20.4661,8.4942,Emitter_1,Emitter_1
4.668e+07,6100,4000,-24.5816,14.859,Emitter_2,Emitter_2
4.672e+07,5900,4000,20.1238,8.1769,Emitter_1,Emitter_1
4.6805e+07,6100,4000,-25.0667,15.2249,Emitter_2,Emitter_2
4.682e+07,5900,4000,19.5397,7.9736,Emitter_1,Emitter_1
4.692e+07,5900,4000,20.3761,8.2598,Emitter_1,Emitter_1
4.693e+07,6100,4000,-24.8434,14.8819,Emitter_2,Emitter_2
4.702e+07,5900,4000,20.0846,8.2659,Emitter_1,Emitter_1
4.7055e+07,6100,4000,-25.6476,15.0342,Emitter_2,Emitter_2
4.712e+07,5900,4000,20.1963,8.3601,Emitter_1,Emitter_1
4.718e+07,6100,4000,-24.5684,14.6407,Emitter_2,Emitter_2
4.722e+07,5900,4000,20.1157,7.8933,Emitter_1,Emitter_1
4.7305e+07,6100,4000,-24.7445,15.0995,Emitter_2,Emitter_2
4.732e+07,5900,4000,20.1343,7.1208,Emitter_1,Noise
4.742e+07,5900,4000,20.1532,6.9055,Emitter_1,Noise
4.743e+07,6100,4000,-24.6999,15.2616,Emitter_2,Emitter_2
4.74875e+07,5947.39,3004.25,58.8807,-7.2008,Noise,Noise
4.752e+07,5900,4000,19.3106,8.1355,Emitter_1,Emitter_1
4.7555e+07,6100,4000,-25.2778,14.5149,Emitter_2,Emitter_2
4.762e+07,5900,4000,20.191,7.6513,Emitter_1,Emitter_1
4.768e+07,6100,4000,-25.2134,15.2667,Emitter_2,Emitter_2
4.772e+07,5900,4000,19.7152,8.4112,Emitter_1,Emitter_1
4.7805e+07,6100,4000,-25.2168,14.7918,Emitter_2,Emitter_2
4.782e+07,5900,4000,19.8064,8.6729,Emitter_1,Emitter_1
4.792e+07,5900,4000,19.9992,8.1224,Emitter_1,Emitter_1
4.793e+07,6100,4000,-25.7285,15.5258,Emitter_2,Emitter_2
4.802e+07,5900,4000,20.6467,8.0393,Emitter_1,Emitter_1
4.8055e+07,6100,4000,-24.6697,15.231,Emitter_2,Emitter_2
4.812e+07,5900,4000,19.5991,7.9671,Emitter_1,Emitter_1
4.818e+07,6100,4000,-24.6129,15.173,Emitter_2,Emitter_2
4.822e+07,5900,4000,19.9858,7.5906,Emitter_1,Emitter_1
4.8305e+07,6100,4000,-25.0977,14.9509,Emitter_2,Emitter_2
4.83091e+07,5898.57,4491.46,53.8979,20.5155,Noise,Noise
4.832e+07,5900,4000,19.8977,7.7773,Emitter_1,Emitter_1
4.842e+07,5900,4000,20.3697,8.0104,Emitter_1,Emitter_1
4.843e+07,6100,4000,-25.171,15.7904,Emitter_2,Noise
4.852e+07,5900,4000,19.8869,7.9681,Emitter_1,Emitter_1
4.8555e+07,6100,4000,-24.7776,14.8609,Emitter_2,Emitter_2
4.862e+07,5900,4000,20.0892,8.185,Emitter_1,Emitter_1
4.868e+07,6100,4000,-24.8138,14.6967,Emitter_2,Emitter_2
4.872e+07,5900,4000,19.6001,7.6875,Emitter_1,Emitter_1
4.8805e+07,6100,4000,-24.3982,14.8017,Emitter_2,Emitter_2
4.882e+07,5900,4000,20.4419,7.8763,Emitter_1,Emitter_1
4.892e+07,5900,4000,19.4333,8.1331,Emitter_1,Emitter_1
4.893e+07,6100,4000,-24.7996,15.3198,Emitter_2,Emitter_2
4.902e+07,5900,4000,20.1853,7.5408,Emitter_1,Emitter_1
4.9055e+07,6100,4000,-24.8461,15.0283,Emitter_2,Emitter_2
4.912e+07,5900,4000,20.0918,8.2207,Emitter_1,Emitter_1
4.918e+07,6100,4000,-24.9957,14.9831,Emitter_2,Emitter_2
4.922e+07,5900,4000,20.1498,8.1896,Emitter_1,Emitter_1
4.9305e+07,6100,4000,-25.2307,14.8652,Emitter_2,Emitter_2
4.932e+07,5900,4000,19.4383,8.0993,Emitter_1,Emitter_1
4.942e+07,5900,4000,19.879,7.8552,Emitter_1,Emitter_1
4.943e+07,6100,4000,-24.4082,14.9674,Emitter_2,Emitter_2
4.952e+07,5900,4000,20.3482,8.4438,Emitter_1,Emitter_1
4.9555e+07,6100,4000,-25.3143,14.8451,Emitter_2,Emitter_2
4.962e+07,5900,4000,20.7177,8.3944,Emitter_1,Emitter_1
4.968e+07,6100,4000,-24.5599,15.2027,Emitter_2,Emitter_2
4.972e+07,5900,4000,19.9561,8.1058,Emitter_1,Emitter_1
4.9805e+07,6100,4000,-24.7759,14.9227,Emitter_2,Emitter_2
4.982e+07,5900,4000,20.3067,8.0364,Emitter_1,Emitter_1
4.992e+07,5900,4000,20.0523,8.2471,Emitter_1,Emitter_1
4.993e+07,6100,4000,-24.7707,14.8069,Emitter_2,Emitter_2
5.002e+07,5900,4000,19.9763,7.7812,Emitter_1,Emitter_1
5.0055e+07,6100,4000,-25.1038,15.2909,Emitter_2,Emitter_2
5.012e+07,5900,4000,19.8342,8.1902,Emitter_1,Emitter_1
5.018e+07,6100,4000,-24.6503,14.7054,Emitter_2,Emitter_2
5.022e+07,5900,4000,20.0012,8.1021,Emitter_1,Emitter_1
5.0305e+07,6100,4000,-25.3422,15.0326,Emitter_2,Emitter_2
5.032e+07,5900,4000,20.268,7.8875,Emitter_1,Emitter_1
5.042e+07,5900,4000,20.3025,8.1137,Emitter_1,Emitter_1
5.043e+07,6100,4000,-24.3095,14.4253,Emitter_2,Emitter_2
5.052e+07,5900,4000,19.5061,8.4327,Emitter_1,Emitter_1
5.0555e+07,6100,4000,-24.8887,14.5872,Emitter_2,Emitter_2
5.062e+07,5900,4000,19.7997,7.5035,Emitter_1,Emitter_1
5.068e+07,6100,4000,-25.2537,14.8907,Emitter_2,Emitter_2
5.072e+07,5900,4000,19.582,7.6937,Emitter_1,Emitter_1
5.0805e+07,6100,4000,-25.1682,14.8399,Emitter_2,Emitter_2
5.082e+07,5900,4000,20.0209,7.9178,Emitter_1,Emitter_1
5.092e+07,5900,4000,19.8653,8.1859,Emitter_1,Emitter_1
5.093e+07,6100,4000,-24.9971,14.8394,Emitter_2,Emitter_2
5.102e+07,5900,4000,20.136,8.0948,Emitter_1,Emitter_1
5.1055e+07,6100,4000,-25.585,15.234,Emitter_2,Emitter_2
5.112e+07,5900,4000,20.1639,8.1848,Emitter_1,Emitter_1
5.118e+07,6100,4000,-24.6989,15.253,Emitter_2,Emitter_2
5.122e+07,5900,4000,19.1568,7.8907,Emitter_1,Emitter_1
5.1305e+07,6100,4000,-25.6163,15.0897,Emitter_2,Emitter_2
5.132e+07,5900,4000,19.1279,8.0108,Emitter_1,Emitter_1
5.142e+07,5900,4000,19.9981,8.3137,Emitter_1,Emitter_1
5.143e+07,6100,4000,-24.7296,14.6906,Emitter_2,Emitter_2
5.14579e+07,5981.81,4000,61.6775,-6.4272,Noise,Noise
5.152e+07,5900,4000,20.4751,8.0608,Emitter_1,Emitter_1
5.1555e+07,6100,4000,-24.9963,14.9651,Emitter_2,Emitter_2
5.162e+07,5900,4000,19.7999,8.1455,Emitter_1,Emitter_1
5.168e+07,6100,4000,-24.2631,15.5773,Emitter_2,Emitter_2
5.172e+07,5900,4000,19.7888,7.9996,Emitter_1,Emitter_1
5.1805e+07,6100,4000,-25.6657,15.7482,Emitter_2,Emitter_2
5.182e+07,5900,4000,20.3945,7.8327,Emitter_1,Emitter_1
5.192e+07,5900,4000,20.3223,8.2032,Emitter_1,Emitter_1
5.193e+07,6100,4000,-25.3661,15.2942,Emitter_2,Emitter_2
5.202e+07,5900,4000,19.6181,8.2922,Emitter_1,Emitter_1
5.2055e+07,6100,4000,-24.6118,14.7013,Emitter_2,Emitter_2
5.212e+07,5900,4000,20.2794,8.0306,Emitter_1,Emitter_1
5.218e+07,6100,4000,-24.8027,14.9677,Emitter_2,Emitter_2
5.222e+07,5900,4000,19.6951,7.7422,Emitter_1,Emitter_1
5.2305e+07,6100,4000,-24.7783,15.0692,Emitter_2,Emitter_2
5.232e+07,5900,4000,19.7849,8.1628,Emitter_1,Emitter_1
5.242e+07,5900,4000,19.6177,8.1313,Emitter_1,Emitter_1
5.243e+07,6100,4000,-24.5215,15.0226,Emitter_2,Emitter_2
5.252e+07,5900,4000,19.5033,7.9388,Emitter_1,Emitter_1
5.2555e+07,6100,4000,-25.0671,15.3288,Emitter_2,Emitter_2
5.262e+07,5900,4000,20.0439,8.7335,Emitter_1,Emitter_1
5.268e+07,6100,4000,-24.7678,15.2195,Emitter_2,Emitter_2
5.272e+07,5900,4000,19.4491,8.4416,Emitter_1,Emitter_1
5.2805e+07,6100,4000,-25.2658,14.6864,Emitter_2,Emitter_2
5.282e+07,5900,4000,20.0599,8.1234,Emitter_1,Emitter_1
5.292e+07,5900,4000,20.0473,8.1334,Emitter_1,Emitter_1
5.293e+07,6100,4000,-25.2271,14.8138,Emitter_2,Emitter_2
5.302e+07,5900,4000,19.9385,8.4362,Emitter_1,Emitter_1
5.3055e+07,6100,4000,-24.6855,15.2928,Emitter_2,Emitter_2
5.312e+07,5900,4000,19.8174,8.3397,Emitter_1,Emitter_1
5.318e+07,6100,4000,-25.0621,15.4293,Emitter_2,Emitter_2
5.322e+07,5900,4000,19.7423,7.9819,Emitter_1,Emitter_1
5.3305e+07,6100,4000,-24.4526,15.073,Emitter_2,Emitter_2
5.332e+07,5900,4000,19.5712,8.1365,Emitter_1,Emitter_1
5.342e+07,5900,4000,20.5781,7.9768,Emitter_1,Emitter_1
5.343e+07,6100,4000,-25.3288,15.4726,Emitter_2,Emitter_2
5.352e+07,5900,4000,19.9212,7.6656,Emitter_1,Emitter_1
5.3555e+07,6100,4000,-25.0244,15.0378,Emitter_2,Emitter_2
5.362e+07,5900,4000,19.9083,7.5222,Emitter_1,Emitter_1
5.368e+07,6100,4000,-25.1358,14.7331,Emitter_2,Emitter_2
5.372e+07,5900,4000,19.6348,8.068,Emitter_1,Emitter_1
5.37984e+07,6292.14,4868.66,55.7609,2.1909,Noise,Emitter_1
5.3805e+07,6100,4000,-25.5875,15.1899,Emitter_2,Emitter_2
5.382e+07,5900,4000,20.5276,8.8428,Emitter_1,Noise
5.392e+07,5900,4000,19.7654,8.4306,Emitter_1,Emitter_1
5.393e+07,6100,4000,-25.3134,15.9179,Emitter_2,Emitter_2
5.402e+07,5900,4000,20.0975,7.9546,Emitter_1,Emitter_1
5.4055e+07,6100,4000,-25.4344,14.6228,Emitter_2,Emitter_2
5.412e+07,5900,4000,20.173,8.0186,Emitter_1,Emitter_1
5.418e+07,6100,4000,-24.7959,15.4588,Emitter_2,Emitter_2
5.42164e+07,6097.75,4128.55,3.0118,28.9848,Noise,Noise
5.422e+07,5900,4000,20.0442,7.8775,Emitter_1,Emitter_1
5.4305e+07,6100,4000,-24.9742,15.1717,Emitter_2,Emitter_2
5.432e+07,5900,4000,19.4408,7.5369,Emitter_1,Emitter_1
5.4383e+07,6060.04,4000,-24.5617,8.0027,Noise,Noise
5.442e+07,5900,4000,20.2613,7.917,Emitter_1,Emitter_1
5.443e+07,6100,4000,-25.7374,14.7967,Emitter_2,Emitter_2
5.452e+07,5900,4000,19.7616,8.0026,Emitter_1,Emitter_1
5.4555e+07,6100,4000,-25.4294,14.4315,Emitter_2,Emitter_2
5.462e+07,5900,4000,20.318,8.0541,Emitter_1,Emitter_1
5.468e+07,6100,4000,-24.9532,14.3272,Emitter_2,Emitter_2
5.472e+07,5900,4000,19.7376,8.3679,Emitter_1,Emitter_1
5.4805e+07,6100,4000,-25.5289,14.8388,Emitter_2,Emitter_2
5.482e+07,5900,4000,20.6317,8.1484,Emitter_1,Emitter_1
5.492e+07,5900,4000,20.3895,8.3726,Emitter_1,Emitter_1
5.493e+07,6100,4000,-25.3325,15.1189,Emitter_2,Emitter_2
5.502e+07,5900,4000,20.452,8.1842,Emitter_1,Emitter_1
5.5055e+07,6100,4000,-24.8778,15.2681,Emitter_2,Emitter_2
5.512e+07,5900,4000,20.2393,8.1559,Emitter_1,Emitter_1
5.518e+07,6100,4000,-24.699,15.3422,Emitter_2,Emitter_2
5.522e+07,5900,4000,19.5611,8.2102,Emitter_1,Emitter_1
5.5305e+07,6100,4000,-25.0008,15.091,Emitter_2,Emitter_2
5.532e+07,5900,4000,19.4577,7.7616,Emitter_1,Emitter_1
5.542e+07,5900,4000,20.5214,8.2521,Emitter_1,Emitter_1
5.543e+07,6100,4000,-24.7954,15.0425,Emitter_2,Emitter_2
5.552e+07,5900,4000,20.595,7.9185,Emitter_1,Emitter_1
5.5555e+07,6100,4000,-25.1589,14.9003,Emitter_2,Emitter_2
5.562e+07,5900,4000,19.5391,7.9279,Emitter_1,Emitter_1
5.568e+07,6100,4000,-25.327,15.1265,Emitter_2,Emitter_2
5.572e+07,5900,4000,20.0408,8.0237,Emitter_1,Emitter_1
5.5805e+07,6100,4000,-25.0376,14.801,Emitter_2,Emitter_2
5.582e+07,5900,4000,20.4535,7.8916,Emitter_1,Emitter_1
5.592e+07,5900,4000,20.1408,7.7034,Emitter_1,Emitter_1
5.593e+07,6100,4000,-25.2649,14.6369,Emitter_2,Emitter_2
5.602e+07,5900,4000,20.1801,8.0009,Emitter_1,Emitter_1
5.6055e+07,6100,4000,-24.6085,15.0236,Emitter_2,Emitter_2
5.612e+07,5900,4000,19.7001,7.9293,Emitter_1,Emitter_1
5.618e+07,6100,4000,-25.3451,15.2426,Emitter_2,Emitter_2
5.622e+07,5900,4000,19.9263,7.919,Emitter_1,Emitter_1
5.6305e+07,6100,4000,-25.2242,14.578,Emitter_2,Emitter_2
5.63148e+07,5780.1,3423.09,-46.3645,24.4117,Noise,Emitter_2
5.632e+07,5900,4000,20.7085,7.9705,Emitter_1,Emitter_1
5.642e+07,5900,4000,19.9024,7.3708,Emitter_1,Noise
5.643e+07,6100,4000,-24.5915,14.8389,Emitter_2,Emitter_2
5.652e+07,5900,4000,19.6423,7.9211,Emitter_1,Emitter_1
5.6555e+07,6100,4000,-25.1636,15.0124,Emitter_2,Emitter_2
5.66008e+07,5898.42,4154.62,-16.3322,18.7398,Noise,Noise
5.662e+07,5900,4000,19.7257,8.4145,Emitter_1,Emitter_1
5.668e+07,6100,4000,-24.543,15.006,Emitter_2,Emitter_2
5.672e+07,5900,4000,19.934,8.3865,Emitter_1,Emitter_1
5.6805e+07,6100,4000,-25.4796,15.1632,Emitter_2,Emitter_2
5.682e+07,5900,4000,20.0247,8.0112,Emitter_1,Emitter_1
5.692e+07,5900,4000,19.9645,8.0011,Emitter_1,Emitter_1
5.693e+07,6100,4000,-25.194,15.5664,Emitter_2,Emitter_2
5.702e+07,5900,4000,20.6875,7.3041,Emitter_1,Noise
5.7055e+07,6100,4000,-25.0004,14.3295,Emitter_2,Emitter_2
5.712e+07,5900,4000,19.1994,7.837,Emitter_1,Emitter_1
5.718e+07,6100,4000,-24.8571,15.5834,Emitter_2,Emitter_2
5.722e+07,5900,4000,20.0058,8.207,Emitter_1,Emitter_1
5.7305e+07,6100,4000,-24.3696,15.5493,Emitter_2,Emitter_2
5.73124e+07,6156.45,4000,49.5603,13.8806,Noise,Noise
5.732e+07,5900,4000,20.1892,7.8847,Emitter_1,Emitter_1
5.73654e+07,6191.93,4124.87,-3.3111,26.6173,Noise,Noise
5.742e+07,5900,4000,20.4076,8.3091,Emitter_1,Emitter_1
5.743e+07,6100,4000,-25.4079,15.2736,Emitter_2,Emitter_2
5.752e+07,5900,4000,20.0736,8.2888,Emitter_1,Emitter_1
5.7555e+07,6100,4000,-25.2888,15.0673,Emitter_2,Emitter_2
5.762e+07,5900,4000,20.1091,7.8316,Emitter_1,Emitter_1
5.768e+07,6100,4000,-25.5092,14.8067,Emitter_2,Emitter_2
5.772e+07,5900,4000,20.2791,8.0332,Emitter_1,Emitter_1
5.77639e+07,5899.37,3748.84,2.4312,13.794,Noise,Noise
5.7805e+07,6100,4000,-25.2705,15.2696,Emitter_2,Emitter_2
5.782e+07,5900,4000,20.0005,8.4419,Emitter_1,Emitter_1
5.78748e+07,6080.23,4000,-9.0347,0.7135,Noise,Noise
5.792e+07,5900,4000,19.0197,7.5747,Emitter_1,Emitter_1
5.793e+07,6100,4000,-24.6797,15.083,Emitter_2,Emitter_2
5.802e+07,5900,4000,19.5252,7.891,Emitter_1,Emitter_1
5.8055e+07,6100,4000,-25.5402,14.9065,Emitter_2,Emitter_2
5.812e+07,5900,4000,19.8982,7.5478,Emitter_1,Emitter_1
5.818e+07,6100,4000,-25.2984,15.2609,Emitter_2,Emitter_2
5.822e+07,5900,4000,19.6059,7.7417,Emitter_1,Emitter_1
5.8305e+07,6100,4000,-24.5287,15.3169,Emitter_2,Emitter_2
5.832e+07,5900,4000,20.983,8.5405,Emitter_1,Emitter_1
5.842e+07,5900,4000,19.8353,7.8909,Emitter_1,Emitter_1
5.843e+07,6100,4000,-25.3021,14.1781,Emitter_2,Emitter_2
5.852e+07,5900,4000,19.5403,7.4276,Emitter_1,Emitter_1
5.8555e+07,6100,4000,-25.7068,15.4265,Emitter_2,Emitter_2
5.862e+07,5900,4000,19.9532,7.7006,Emitter_1,Emitter_1
5.868e+07,6100,4000,-25.1605,14.7748,Emitter_2,Emitter_2
5.872e+07,5900,4000,19.9661,7.5199,Emitter_1,Emitter_1
5.87908e+07,6220.11,3761.2,54.9826,0.2941,Noise,Emitter_1
5.8805e+07,6100,4000,-24.3429,15.3795,Emitter_2,Emitter_2
5.882e+07,5900,4000,19.6952,8.0446,Emitter_1,Emitter_1
5.892e+07,5900,4000,20.1465,8.1252,Emitter_1,Emitter_1
5.893e+07,6100,4000,-24.9902,14.912,Emitter_2,Emitter_2
5.902e+07,5900,4000,19.4718,8.2564,Emitter_1,Emitter_1
5.9055e+07,6100,4000,-25.0528,15.0681,Emitter_2,Emitter_2
5.912e+07,5900,4000,19.6799,8.1899,Emitter_1,Emitter_1
5.918e+07,6100,4000,-24.36,15.1267,Emitter_2,Emitter_2
5.92189e+07,5904.29,4165.91,42.7242,-2.4459,Noise,Noise
5.922e+07,5900,4000,19.9957,7.5871,Emitter_1,Emitter_1
5.9305e+07,6100,4000,-24.7096,15.3508,Emitter_2,Emitter_2
5.932e+07,5900,4000,19.8735,8.1096,Emitter_1,Emitter_1
5.942e+07,5900,4000,20.2452,7.9577,Emitter_1,Emitter_1
