TOA_ns,Freq_MHz,PW_ns,Az_deg,El_deg,Cluster,Ground_Truth
0.434491,0.660738,0.458508,0.304061,0.574201,1,Emitter_2
0.435392,0.307589,0.458508,0.655604,0.380426,0,Emitter_1
0.435742,0.660738,0.458508,0.301207,0.568007,1,Emitter_2
0.436393,0.307589,0.458508,0.65701,0.38863,0,Emitter_1
0.436993,0.660738,0.458508,0.300885,0.560287,1,Emitter_2
0.437394,0.307589,0.458508,0.648752,0.373144,0,Emitter_1
0.438244,0.660738,0.458508,0.30235,0.558372,1,Emitter_2
0.438395,0.307589,0.458508,0.654685,0.386455,0,Emitter_1
0.438923,0.2976,0.477238,0.364203,0.187639,0,Noise
0.439395,0.307589,0.458508,0.654397,0.387933,0,Emitter_1
0.439496,0.660738,0.458508,0.302281,0.575976,1,Emitter_2
0.440396,0.307589,0.458508,0.655436,0.395407,0,Emitter_1
0.440747,0.660738,0.458508,0.300309,0.56554,1,Emitter_2
0.441397,0.307589,0.458508,0.651218,0.37917,0,Emitter_1
0.441998,0.660738,0.458508,0.300907,0.544969,1,Emitter_2
0.442398,0.307589,0.458508,0.651274,0.390362,0,Emitter_1
0.443249,0.660738,0.458508,0.300598,0.566023,1,Emitter_2
0.443399,0.307589,0.458508,0.658654,0.384844,0,Emitter_1
0.4444,0.307589,0.458508,0.646828,0.375094,0,Emitter_1
0.4445,0.660738,0.458508,0.299484,0.572304,1,Emitter_2
0.445401,0.307589,0.458508,0.652095,0.383876,0,Emitter_1
0.445751,0.660738,0.458508,0.299408,0.558155,1,Emitter_2
0.446402,0.307589,0.458508,0.653435,0.388444,0,Emitter_1
0.447002,0.660738,0.458508,0.299198,0.567409,1,Emitter_2
0.447403,0.307589,0.458508,0.65374,0.396186,0,Emitter_1
0.447894,0.141187,0.458508,0.106988,1,1,Noise
0.448253,0.660738,0.458508,0.300007,0.568132,1,Emitter_2
0.448404,0.307589,0.458508,0.652591,0.381542,0,Emitter_1
0.449404,0.307589,0.458508,0.656236,0.376384,0,Emitter_1
0.449505,0.660738,0.458508,0.302924,0.558571,1,Emitter_2
0.450405,0.307589,0.458508,0.655954,0.388934,0,Emitter_1
0.450756,0.660738,0.458508,0.300199,0.576773,1,Emitter_2
0.451406,0.307589,0.458508,0.654259,0.400315,0,Emitter_1
0.452007,0.660738,0.458508,0.29417,0.568267,1,Emitter_2
0.452407,0.307589,0.458508,0.65276,0.403931,0,Emitter_1
0.453258,0.660738,0.458508,0.297796,0.564051,1,Emitter_2
0.453408,0.307589,0.458508,0.654012,0.378365,0,Emitter_1
0.454409,0.307589,0.458508,0.654945,0.379903,0,Emitter_1
0.454509,0.660738,0.458508,0.296788,0.565591,1,Emitter_2
0.45541,0.307589,0.458508,0.652351,0.391189,0,Emitter_1
0.45576,0.660738,0.458508,0.305456,0.557205,1,Emitter_2
0.456411,0.307589,0.458508,0.656477,0.38338,0,Emitter_1
0.457011,0.660738,0.458508,0.295953,0.556917,1,Emitter_2
0.457412,0.307589,0.458508,0.657841,0.397016,0,Emitter_1
0.458262,0.660738,0.458508,0.305097,0.563349,1,Emitter_2
0.458413,0.307589,0.458508,0.659257,0.392203,0,Emitter_1
0.459413,0.307589,0.458508,0.659028,0.373741,0,Emitter_1
0.459514,0.660738,0.458508,0.299563,0.563806,1,Emitter_2
0.460414,0.307589,0.458508,0.65372,0.381506,0,Emitter_1
0.460765,0.660738,0.458508,0.296663,0.56509,1,Emitter_2
0.461415,0.307589,0.458508,0.655101,0.383771,0,Emitter_1
0.462016,0.660738,0.458508,0.307403,0.577554,1,Emitter_2
0.462416,0.307589,0.458508,0.654199,0.402567,0,Emitter_1
0.463267,0.660738,0.458508,0.296952,0.571852,1,Emitter_2
0.463417,0.307589,0.458508,0.654188,0.391317,0,Emitter_1
0.464418,0.307589,0.458508,0.653991,0.388727,0,Emitter_1
0.464518,0.660738,0.458508,0.29702,0.553283,1,Emitter_2
0.465419,0.307589,0.458508,0.654743,0.391582,0,Emitter_1
0.465769,0.660738,0.458508,0.302862,0.575777,1,Emitter_2
0.46642,0.307589,0.458508,0.658402,0.400767,0,Emitter_1
0.46702,0.660738,0.458508,0.302946,0.56329,1,Emitter_2
0.467421,0.307589,0.458508,0.655701,0.392665,0,Emitter_1
0.468271,0.660738,0.458508,0.299118,0.572633,1,Emitter_2
0.468422,0.307589,0.458508,0.651092,0.387474,0,Emitter_1
0.469422,0.307589,0.458508,0.657692,0.394782,0,Emitter_1
0.469523,0.660738,0.458508,0.30088,0.563875,1,Emitter_2
0.470423,0.307589,0.458508,0.655392,0.394937,0,Emitter_1
0.470774,0.660738,0.458508,0.294534,0.567764,1,Emitter_2
0.471424,0.307589,0.458508,0.656273,0.397343,0,Emitter_1
0.472025,0.660738,0.458508,0.30305,0.557716,1,Emitter_2
0.472425,0.307589,0.458508,0.655637,0.385423,0,Emitter_1
0.473276,0.660738,0.458508,0.30166,0.569431,1,Emitter_2
0.473426,0.307589,0.458508,0.655784,0.365698,0,Emitter_1
0.474427,0.307589,0.458508,0.655933,0.3602,0,Emitter_1
0.474527,0.660738,0.458508,0.302012,0.573571,1,Emitter_2
0.475102,0.391261,0,0.961519,0,0,Noise
0.475428,0.307589,0.458508,0.649284,0.391608,0,Emitter_1
0.475778,0.660738,0.458508,0.297452,0.554504,1,Emitter_2
0.476429,0.307589,0.458508,0.656231,0.379244,0,Emitter_1
0.477029,0.660738,0.458508,0.29796,0.573701,1,Emitter_2
0.47743,0.307589,0.458508,0.652477,0.398648,0,Emitter_1
0.47828,0.660738,0.458508,0.297933,0.561574,1,Emitter_2
0.478431,0.307589,0.458508,0.653197,0.40533,0,Emitter_1
0.479431,0.307589,0.458508,0.654718,0.391273,0,Emitter_1
0.479532,0.660738,0.458508,0.293896,0.580317,1,Emitter_2
0.480432,0.307589,0.458508,0.659827,0.389151,0,Emitter_1
0.480783,0.660738,0.458508,0.30225,0.572789,1,Emitter_2
0.481433,0.307589,0.458508,0.651561,0.387308,0,Emitter_1
0.482034,0.660738,0.458508,0.302699,0.571308,1,Emitter_2
0.482434,0.307589,0.458508,0.654612,0.377694,0,Emitter_1
0.483285,0.660738,0.458508,0.298873,0.565637,1,Emitter_2
0.483326,0.305063,0.684807,0.922201,0.707727,0,Noise
0.483435,0.307589,0.458508,0.653917,0.382461,0,Emitter_1
0.484436,0.307589,0.458508,0.657641,0.388413,0,Emitter_1
0.484536,0.660738,0.458508,0.298295,0.587073,1,Emitter_2
0.485437,0.307589,0.458508,0.653832,0.387333,0,Emitter_1
0.485787,0.660738,0.458508,0.301399,0.563339,1,Emitter_2
0.486438,0.307589,0.458508,0.655428,0.392872,0,Emitter_1
0.487038,0.660738,0.458508,0.301113,0.559146,1,Emitter_2
0.487439,0.307589,0.458508,0.651569,0.380168,0,Emitter_1
0.488289,0.660738,0.458508,0.304393,0.561827,1,Emitter_2
0.48844,0.307589,0.458508,0.658211,0.384989,0,Emitter_1
0.48944,0.307589,0.458508,0.650253,0.391546,0,Emitter_1
0.489541,0.660738,0.458508,0.301225,0.575057,1,Emitter_2
0.490441,0.307589,0.458508,0.656186,0.376422,0,Emitter_1
0.490792,0.660738,0.458508,0.300859,0.567613,1,Emitter_2
0.491442,0.307589,0.458508,0.655449,0.393783,0,Emitter_1
0.492043,0.660738,0.458508,0.299678,0.566459,1,Emitter_2
0.492443,0.307589,0.458508,0.655906,0.392989,0,Emitter_1
0.493294,0.660738,0.458508,0.297824,0.563449,1,Emitter_2
0.493444,0.307589,0.458508,0.650292,0.390683,0,Emitter_1
0.494445,0.307589,0.458508,0.653769,0.38445,0,Emitter_1
0.494545,0.660738,0.458508,0.304314,0.566058,1,Emitter_2
0.495446,0.307589,0.458508,0.657472,0.39948,0,Emitter_1
0.495796,0.660738,0.458508,0.297164,0.562935,1,Emitter_2
0.496447,0.307589,0.458508,0.660387,0.398219,0,Emitter_1
0.497047,0.660738,0.458508,0.303117,0.572067,1,Emitter_2
0.497448,0.307589,0.458508,0.654378,0.390849,0,Emitter_1
0.498298,0.660738,0.458508,0.301412,0.564917,1,Emitter_2
0.498449,0.307589,0.458508,0.657144,0.389077,0,Emitter_1
0.49945,0.307589,0.458508,0.655137,0.394457,0,Emitter_1
0.49955,0.660738,0.458508,0.301453,0.56196,1,Emitter_2
0.50045,0.307589,0.458508,0.654537,0.382561,0,Emitter_1
0.500801,0.660738,0.458508,0.298825,0.574319,1,Emitter_2
0.501451,0.307589,0.458508,0.653416,0.393005,0,Emitter_1
0.502052,0.660738,0.458508,0.302403,0.559368,1,Emitter_2
0.502452,0.307589,0.458508,0.654734,0.390755,0,Emitter_1
0.503303,0.660738,0.458508,0.296944,0.567723,1,Emitter_2
0.503453,0.307589,0.458508,0.656839,0.385275,0,Emitter_1
0.504454,0.307589,0.458508,0.657111,0.391051,0,Emitter_1
0.504554,0.660738,0.458508,0.305093,0.552216,1,Emitter_2
0.505455,0.307589,0.458508,0.650827,0.399197,0,Emitter_1
0.505805,0.660738,0.458508,0.300522,0.55635,1,Emitter_2
0.506456,0.307589,0.458508,0.653144,0.37547,0,Emitter_1
0.507056,0.660738,0.458508,0.297642,0.5641,1,Emitter_2
0.507457,0.307589,0.458508,0.651426,0.380327,0,Emitter_1
0.508307,0.660738,0.458508,0.298317,0.562803,1,Emitter_2
0.508458,0.307589,0.458508,0.654889,0.386049,0,Emitter_1
0.509459,0.307589,0.458508,0.653661,0.392895,0,Emitter_1
0.509559,0.660738,0.458508,0.299667,0.56279,1,Emitter_2
0.510459,0.307589,0.458508,0.655797,0.390569,0,Emitter_1
0.51081,0.660738,0.458508,0.295028,0.572866,1,Emitter_2
0.51146,0.307589,0.458508,0.656017,0.392867,0,Emitter_1
0.512061,0.660738,0.458508,0.30202,0.573351,1,Emitter_2
0.512461,0.307589,0.458508,0.648071,0.385357,0,Emitter_1
0.513312,0.660738,0.458508,0.294781,0.569181,1,Emitter_2
0.513462,0.307589,0.458508,0.647843,0.388424,0,Emitter_1
0.514463,0.307589,0.458508,0.654709,0.396158,0,Emitter_1
0.514563,0.660738,0.458508,0.301778,0.55899,1,Emitter_2
0.514843,0.45205,0.458508,0.983587,0.0197536,0,Noise
0.515464,0.307589,0.458508,0.658473,0.3897,0,Emitter_1
0.515814,0.660738,0.458508,0.299673,0.566,1,Emitter_2
0.516465,0.307589,0.458508,0.653145,0.391863,0,Emitter_1
0.517065,0.660738,0.458508,0.305459,0.581632,1,Emitter_2
0.517466,0.307589,0.458508,0.653058,0.388138,0,Emitter_1
0.518316,0.660738,0.458508,0.294391,0.585996,1,Emitter_2
0.518467,0.307589,0.458508,0.657837,0.383876,0,Emitter_1
0.519468,0.307589,0.458508,0.657267,0.393336,0,Emitter_1
0.519568,0.660738,0.458508,0.296755,0.574403,1,Emitter_2
0.520468,0.307589,0.458508,0.651711,0.395609,0,Emitter_1
0.520819,0.660738,0.458508,0.302707,0.559263,1,Emitter_2
0.521469,0.307589,0.458508,0.656929,0.388929,0,Emitter_1
0.52207,0.660738,0.458508,0.301201,0.566066,1,Emitter_2
0.52247,0.307589,0.458508,0.652318,0.381565,0,Emitter_1
0.523321,0.660738,0.458508,0.301393,0.568658,1,Emitter_2
0.523471,0.307589,0.458508,0.653027,0.392305,0,Emitter_1
0.524472,0.307589,0.458508,0.651708,0.391501,0,Emitter_1
0.524572,0.660738,0.458508,0.30342,0.567468,1,Emitter_2
0.525473,0.307589,0.458508,0.650805,0.386585,0,Emitter_1
0.525823,0.660738,0.458508,0.299115,0.575286,1,Emitter_2
0.526474,0.307589,0.458508,0.655071,0.406878,0,Emitter_1
0.527074,0.660738,0.458508,0.301476,0.572496,1,Emitter_2
0.527475,0.307589,0.458508,0.650377,0.399424,0,Emitter_1
0.528325,0.660738,0.458508,0.297547,0.558883,1,Emitter_2
0.528476,0.307589,0.458508,0.655197,0.391299,0,Emitter_1
0.529477,0.307589,0.458508,0.655097,0.391554,0,Emitter_1
0.529577,0.660738,0.458508,0.297852,0.562136,1,Emitter_2
0.530477,0.307589,0.458508,0.654239,0.399286,0,Emitter_1
0.530828,0.660738,0.458508,0.302126,0.574367,1,Emitter_2
0.531478,0.307589,0.458508,0.653283,0.396822,0,Emitter_1
0.532079,0.660738,0.458508,0.299154,0.577853,1,Emitter_2
0.532479,0.307589,0.458508,0.652691,0.387686,0,Emitter_1
0.53333,0.660738,0.458508,0.303963,0.568755,1,Emitter_2
0.53348,0.307589,0.458508,0.651341,0.391633,0,Emitter_1
0.534481,0.307589,0.458508,0.659286,0.387555,0,Emitter_1
0.534581,0.660738,0.458508,0.29705,0.578958,1,Emitter_2
0.535482,0.307589,0.458508,0.654102,0.379609,0,Emitter_1
0.535832,0.660738,0.458508,0.299452,0.567856,1,Emitter_2
0.536483,0.307589,0.458508,0.654001,0.375947,0,Emitter_1
0.537083,0.660738,0.458508,0.298573,0.560075,1,Emitter_2
0.537484,0.307589,0.458508,0.651842,0.389884,0,Emitter_1
0.538268,1,0.858495,0.936901,0.239814,0,Noise
0.538335,0.660738,0.458508,0.295008,0.57174,1,Emitter_2
0.538485,0.307589,0.458508,0.658887,0.409668,0,Emitter_1
0.539486,0.307589,0.458508,0.652873,0.399143,0,Emitter_1
0.539586,0.660738,0.458508,0.297171,0.590329,1,Emitter_2
0.540486,0.307589,0.458508,0.655493,0.386989,0,Emitter_1
0.540837,0.660738,0.458508,0.296216,0.557259,1,Emitter_2
0.541487,0.307589,0.458508,0.656089,0.388623,0,Emitter_1
0.542088,0.660738,0.458508,0.301255,0.578606,1,Emitter_2
0.542452,0.656772,0.5177,0.520676,0.923988,1,Noise
0.542488,0.307589,0.458508,0.655073,0.38502,0,Emitter_1
0.543339,0.660738,0.458508,0.299848,0.571275,1,Emitter_2
0.543489,0.307589,0.458508,0.650312,0.376323,0,Emitter_1
0.54412,0.59018,0.458508,0.303103,0.388217,1,Noise
0.54449,0.307589,0.458508,0.656786,0.386028,0,Emitter_1
0.54459,0.660738,0.458508,0.293826,0.561699,1,Emitter_2
0.545491,0.307589,0.458508,0.652843,0.388214,0,Emitter_1
0.545841,0.660738,0.458508,0.296256,0.552374,1,Emitter_2
0.546492,0.307589,0.458508,0.657233,0.389529,0,Emitter_1
0.547092,0.660738,0.458508,0.300013,0.549711,1,Emitter_2
0.547493,0.307589,0.458508,0.652654,0.397542,0,Emitter_1
0.548344,0.660738,0.458508,0.295471,0.562774,1,Emitter_2
0.548494,0.307589,0.458508,0.659709,0.391937,0,Emitter_1
0.549495,0.307589,0.458508,0.657798,0.397662,0,Emitter_1
0.549595,0.660738,0.458508,0.29702,0.569927,1,Emitter_2
0.550495,0.307589,0.458508,0.658291,0.392851,0,Emitter_1
0.550846,0.660738,0.458508,0.300608,0.573737,1,Emitter_2
0.551496,0.307589,0.458508,0.656612,0.392129,0,Emitter_1
0.552097,0.660738,0.458508,0.302019,0.575629,1,Emitter_2
0.552497,0.307589,0.458508,0.651261,0.393515,0,Emitter_1
0.553348,0.660738,0.458508,0.299638,0.569214,1,Emitter_2
0.553498,0.307589,0.458508,0.650445,0.38206,0,Emitter_1
0.554499,0.307589,0.458508,0.658838,0.394585,0,Emitter_1
0.554599,0.660738,0.458508,0.301259,0.567976,1,Emitter_2
0.5555,0.307589,0.458508,0.659419,0.386067,0,Emitter_1
0.55585,0.660738,0.458508,0.29839,0.564345,1,Emitter_2
0.556501,0.307589,0.458508,0.651087,0.386307,0,Emitter_1
0.557101,0.660738,0.458508,0.297064,0.570121,1,Emitter_2
0.557502,0.307589,0.458508,0.655046,0.388753,0,Emitter_1
0.558353,0.660738,0.458508,0.299347,0.561809,1,Emitter_2
0.558503,0.307589,0.458508,0.658303,0.38538,0,Emitter_1
0.559504,0.307589,0.458508,0.655835,0.380574,0,Emitter_1
0.559604,0.660738,0.458508,0.297554,0.557619,1,Emitter_2
0.560504,0.307589,0.458508,0.656145,0.388171,0,Emitter_1
0.560855,0.660738,0.458508,0.302733,0.567493,1,Emitter_2
0.561505,0.307589,0.458508,0.652358,0.386343,0,Emitter_1
0.562106,0.660738,0.458508,0.296921,0.573085,1,Emitter_2
0.562506,0.307589,0.458508,0.654143,0.38608,0,Emitter_1
0.563357,0.660738,0.458508,0.297875,0.556115,1,Emitter_2
0.563455,0.095872,0.192863,0.131064,0.807216,1,Noise
0.563507,0.307589,0.458508,0.660315,0.387395,0,Emitter_1
0.564508,0.307589,0.458508,0.653954,0.372081,0,Emitter_1
0.564608,0.660738,0.458508,0.302867,0.562777,1,Emitter_2
0.565509,0.307589,0.458508,0.651902,0.386133,0,Emitter_1
0.565859,0.660738,0.458508,0.298353,0.567207,1,Emitter_2
0.566318,0.304798,0.529706,0.368039,0.662385,1,Noise
0.56651,0.307589,0.458508,0.65256,0.398732,0,Emitter_1
0.56711,0.660738,0.458508,0.30325,0.567044,1,Emitter_2
0.567511,0.307589,0.458508,0.654203,0.398017,0,Emitter_1
0.568362,0.660738,0.458508,0.29586,0.571058,1,Emitter_2
0.568512,0.307589,0.458508,0.654919,0.388434,0,Emitter_1
0.569513,0.307589,0.458508,0.654444,0.388176,0,Emitter_1
0.569613,0.660738,0.458508,0.298113,0.581354,1,Emitter_2
0.570513,0.307589,0.458508,0.660149,0.370378,0,Emitter_1
0.570864,0.660738,0.458508,0.299641,0.54977,1,Emitter_2
0.571514,0.307589,0.458508,0.648407,0.383986,0,Emitter_1
0.572115,0.660738,0.458508,0.300772,0.581788,1,Emitter_2
0.572515,0.307589,0.458508,0.65477,0.393433,0,Emitter_1
0.573366,0.660738,0.458508,0.304618,0.580917,1,Emitter_2
0.57344,0.760419,0.458508,0.887975,0.538307,0,Noise
0.573516,0.307589,0.458508,0.656217,0.385204,0,Emitter_1
0.57397,0.823065,0.516008,0.470784,0.863535,1,Noise
0.574517,0.307589,0.458508,0.65794,0.396041,0,Emitter_1
0.574617,0.660738,0.458508,0.296426,0.573877,1,Emitter_2
0.575518,0.307589,0.458508,0.655305,0.395522,0,Emitter_1
0.575868,0.660738,0.458508,0.297365,0.568609,1,Emitter_2
0.576519,0.307589,0.458508,0.655585,0.383848,0,Emitter_1
0.577119,0.660738,0.458508,0.295626,0.561955,1,Emitter_2
0.57752,0.307589,0.458508,0.656926,0.388996,0,Emitter_1
0.577959,0.306473,0.342859,0.516095,0.536096,0,Noise
0.578371,0.660738,0.458508,0.29751,0.573775,1,Emitter_2
0.578521,0.307589,0.458508,0.654728,0.399432,0,Emitter_1
0.579069,0.62583,0.458508,0.425621,0.202089,1,Noise
0.579522,0.307589,0.458508,0.646989,0.377288,0,Emitter_1
0.579622,0.660738,0.458508,0.302172,0.56901,1,Emitter_2
0.580522,0.307589,0.458508,0.650978,0.385365,0,Emitter_1
0.580873,0.660738,0.458508,0.295382,0.564503,1,Emitter_2
0.581523,0.307589,0.458508,0.653921,0.376601,0,Emitter_1
0.582124,0.660738,0.458508,0.29729,0.573553,1,Emitter_2
0.582524,0.307589,0.458508,0.651614,0.381552,0,Emitter_1
0.583375,0.660738,0.458508,0.303363,0.574983,1,Emitter_2
0.583525,0.307589,0.458508,0.662481,0.401949,0,Emitter_1
0.584526,0.307589,0.458508,0.653425,0.385362,0,Emitter_1
0.584626,0.660738,0.458508,0.29726,0.545904,1,Emitter_2
0.585527,0.307589,0.458508,0.651097,0.373532,0,Emitter_1
0.585877,0.660738,0.458508,0.294067,0.577781,1,Emitter_2
0.586528,0.307589,0.458508,0.654355,0.380503,0,Emitter_1
0.587128,0.660738,0.458508,0.298378,0.56114,1,Emitter_2
0.587529,0.307589,0.458508,0.654457,0.375889,0,Emitter_1
0.588237,0.872813,0.348551,0.93076,0.19138,0,Noise
0.58838,0.660738,0.458508,0.304829,0.576581,1,Emitter_2
0.58853,0.307589,0.458508,0.652319,0.389287,0,Emitter_1
0.589531,0.307589,0.458508,0.65588,0.391345,0,Emitter_1
0.589631,0.660738,0.458508,0.299721,0.564644,1,Emitter_2
0.590531,0.307589,0.458508,0.650556,0.394695,0,Emitter_1
0.590882,0.660738,0.458508,0.299228,0.56863,1,Emitter_2
0.591532,0.307589,0.458508,0.652198,0.392997,0,Emitter_1
0.592133,0.660738,0.458508,0.304694,0.570126,1,Emitter_2
0.592522,0.31517,0.534903,0.834033,0.121415,0,Noise
0.592533,0.307589,0.458508,0.65469,0.377605,0,Emitter_1
0.593384,0.660738,0.458508,0.301936,0.575848,1,Emitter_2
0.593534,0.307589,0.458508,0.653726,0.390946,0,Emitter_1
0.594535,0.307589,0.458508,0.656659,0.387068,0,Emitter_1
0.594535,0.846086,0.458508,0.52915,0.578238,1,Noise
0.594635,0.660738,0.458508,0.295952,0.572674,1,Emitter_2
0.595536,0.307589,0.458508,0.659559,0.395867,0,Emitter_1
0.595886,0.660738,0.458508,0.298715,0.547617,1,Emitter_2
0.596537,0.307589,0.458508,0.653914,0.393893,0,Emitter_1
0.597137,0.660738,0.458508,0.292927,0.559092,1,Emitter_2
0.597538,0.307589,0.458508,0.660828,0.403165,0,Emitter_1
0.598389,0.660738,0.458508,0.301321,0.567761,1,Emitter_2
0.598539,0.307589,0.458508,0.650848,0.381049,0,Emitter_1
0.59954,0.307589,0.458508,0.659411,0.380041,0,Emitter_1
0.59964,0.660738,0.458508,0.300226,0.581836,1,Emitter_2
0.600193,0.494934,0.0345391,0.493927,0.248779,0,Noise
0.60054,0.307589,0.458508,0.65055,0.384422,0,Emitter_1
0.600891,0.660738,0.458508,0.295639,0.566681,1,Emitter_2
0.601541,0.307589,0.458508,0.656051,0.387364,0,Emitter_1
0.602142,0.660738,0.458508,0.300605,0.56125,1,Emitter_2
0.602542,0.307589,0.458508,0.652671,0.382982,0,Emitter_1
0.603393,0.660738,0.458508,0.299733,0.554634,1,Emitter_2
0.603543,0.307589,0.458508,0.652476,0.381409,0,Emitter_1
0.604544,0.307589,0.458508,0.661926,0.390428,0,Emitter_1
0.604644,0.660738,0.458508,0.304094,0.561669,1,Emitter_2
0.605545,0.307589,0.458508,0.657523,0.384402,0,Emitter_1
0.605857,0.307091,0.502646,0.0796397,0.0541974,1,Noise
0.605895,0.660738,0.458508,0.306056,0.566643,1,Emitter_2
0.606546,0.307589,0.458508,0.654137,0.382681,0,Emitter_1
0.607146,0.660738,0.458508,0.302889,0.566482,1,Emitter_2
0.607547,0.307589,0.458508,0.646355,0.377592,0,Emitter_1
0.607987,0.206639,0.458508,0.179825,0.600903,1,Noise
0.608398,0.660738,0.458508,0.299547,0.562417,1,Emitter_2
0.608548,0.307589,0.458508,0.64901,0.370914,0,Emitter_1
0.609549,0.307589,0.458508,0.650952,0.398298,0,Emitter_1
0.609649,0.660738,0.458508,0.30002,0.569327,1,Emitter_2
0.610549,0.307589,0.458508,0.654584,0.398035,0,Emitter_1
0.6109,0.660738,0.458508,0.297169,0.565933,1,Emitter_2
0.61155,0.307589,0.458508,0.656021,0.394143,0,Emitter_1
0.612151,0.660738,0.458508,0.297719,0.584507,1,Emitter_2
0.612551,0.307589,0.458508,0.65188,0.392162,0,Emitter_1
0.613402,0.660738,0.458508,0.299361,0.578729,1,Emitter_2
0.613552,0.307589,0.458508,0.657024,0.38373,0,Emitter_1
0.614553,0.307589,0.458508,0.65649,0.392486,0,Emitter_1
0.614653,0.660738,0.458508,0.299027,0.568877,1,Emitter_2
0.615059,0.142825,0.891244,0.199187,0.0726743,0,Noise
0.615554,0.307589,0.458508,0.65299,0.379548,0,Emitter_1
0.615904,0.660738,0.458508,0.295474,0.563466,1,Emitter_2
0.616555,0.307589,0.458508,0.650986,0.388812,0,Emitter_1
0.617155,0.660738,0.458508,0.300309,0.57904,1,Emitter_2
0.617556,0.307589,0.458508,0.655756,0.382076,0,Emitter_1
0.618407,0.660738,0.458508,0.300345,0.57749,1,Emitter_2
0.618557,0.307589,0.458508,0.654808,0.392519,0,Emitter_1
0.619558,0.307589,0.458508,0.656676,0.400037,0,Emitter_1
0.619658,0.660738,0.458508,0.301667,0.579357,1,Emitter_2
0.620559,0.307589,0.458508,0.658755,0.380477,0,Emitter_1
0.620909,0.660738,0.458508,0.299458,0.585202,1,Emitter_2
0.621559,0.307589,0.458508,0.660038,0.38408,0,Emitter_1
0.62216,0.660738,0.458508,0.298112,0.56102,1,Emitter_2
0.62256,0.307589,0.458508,0.658022,0.388669,0,Emitter_1
0.623411,0.660738,0.458508,0.295825,0.584747,1,Emitter_2
0.623461,0.307644,0.334915,0.42041,0.959132,1,Noise
0.623561,0.307589,0.458508,0.653423,0.3743,0,Emitter_1
0.624562,0.307589,0.458508,0.654183,0.376203,0,Emitter_1
0.624662,0.660738,0.458508,0.302231,0.564332,1,Emitter_2
0.625563,0.307589,0.458508,0.657777,0.399766,0,Emitter_1
0.625913,0.660738,0.458508,0.303586,0.572158,1,Emitter_2
0.626564,0.307589,0.458508,0.652209,0.390461,0,Emitter_1
0.627164,0.660738,0.458508,0.30585,0.555035,1,Emitter_2
0.627565,0.307589,0.458508,0.652434,0.383335,0,Emitter_1
0.628416,0.660738,0.458508,0.298807,0.563346,1,Emitter_2
0.628566,0.307589,0.458508,0.657169,0.387852,0,Emitter_1
0.629567,0.307589,0.458508,0.660215,0.384453,0,Emitter_1
0.629667,0.660738,0.458508,0.293414,0.575013,1,Emitter_2
0.630568,0.307589,0.458508,0.657878,0.388893,0,Emitter_1
0.630918,0.660738,0.458508,0.29879,0.572557,1,Emitter_2
0.631568,0.307589,0.458508,0.657236,0.384724,0,Emitter_1
0.632169,0.660738,0.458508,0.307092,0.564184,1,Emitter_2
0.632569,0.307589,0.458508,0.654568,0.387264,0,Emitter_1
0.63342,0.660738,0.458508,0.298315,0.5678,1,Emitter_2
0.63357,0.307589,0.458508,0.652086,0.393219,0,Emitter_1
0.634571,0.307589,0.458508,0.656777,0.392696,0,Emitter_1
0.634671,0.660738,0.458508,0.30276,0.56255,1,Emitter_2
0.635572,0.307589,0.458508,0.659575,0.39925,0,Emitter_1
0.635922,0.660738,0.458508,0.297653,0.57499,1,Emitter_2
0.636573,0.307589,0.458508,0.653541,0.391005,0,Emitter_1
0.637173,0.660738,0.458508,0.30084,0.551228,1,Emitter_2
0.637574,0.307589,0.458508,0.652756,0.388327,0,Emitter_1
0.638215,0.876485,0.458508,0.71737,0.0500071,0,Noise
0.638425,0.660738,0.458508,0.295776,0.578392,1,Emitter_2
0.638575,0.307589,0.458508,0.652831,0.400558,0,Emitter_1
0.639576,0.307589,0.458508,0.655872,0.386478,0,Emitter_1
0.639676,0.660738,0.458508,0.300913,0.561051,1,Emitter_2
0.640577,0.307589,0.458508,0.658491,0.37152,0,Emitter_1
0.640927,0.660738,0.458508,0.299106,0.566993,1,Emitter_2
0.641577,0.307589,0.458508,0.648367,0.394246,0,Emitter_1
0.642178,0.660738,0.458508,0.301966,0.556485,1,Emitter_2
0.642578,0.307589,0.458508,0.654915,0.390065,0,Emitter_1
0.643429,0.660738,0.458508,0.29699,0.568982,1,Emitter_2
0.643579,0.307589,0.458508,0.650537,0.387969,0,Emitter_1
0.64458,0.307589,0.458508,0.661048,0.394463,0,Emitter_1
0.64468,0.660738,0.458508,0.299329,0.571272,1,Emitter_2
0.645581,0.307589,0.458508,0.65526,0.384785,0,Emitter_1
0.645931,0.660738,0.458508,0.295764,0.569625,1,Emitter_2
0.646582,0.307589,0.458508,0.653479,0.371836,0,Emitter_1
0.647182,0.660738,0.458508,0.303089,0.570619,1,Emitter_2
0.647583,0.307589,0.458508,0.655538,0.394623,0,Emitter_1
0.648434,0.660738,0.458508,0.300083,0.566155,1,Emitter_2
0.648584,0.307589,0.458508,0.649751,0.383082,0,Emitter_1
0.649585,0.307589,0.458508,0.651071,0.380753,0,Emitter_1
0.649685,0.660738,0.458508,0.297009,0.566339,1,Emitter_2
0.650586,0.307589,0.458508,0.654893,0.372181,0,Emitter_1
